loss,accuracy,val_loss,val_accuracy
1.3004429340362549,0.5448750257492065,0.9086799025535583,0.6855000257492065
0.7278162837028503,0.7472500205039978,0.6202046871185303,0.7799999713897705
0.5570291876792908,0.8021249771118164,0.5813442468643188,0.7889999747276306
0.5178821682929993,0.8213750123977661,0.7153015732765198,0.7419999837875366
0.42142799496650696,0.8543750047683716,0.4437062442302704,0.8410000205039978
0.3617456257343292,0.8733749985694885,0.32860273122787476,0.890500009059906
0.32017651200294495,0.8880000114440918,0.332166850566864,0.8895000219345093
0.2939320206642151,0.8939999938011169,0.4264962077140808,0.8514999747276306
0.2809193730354309,0.9007499814033508,0.30165332555770874,0.8964999914169312
